series_code,date,value,period,value_raw,year,month,mom_pct,yoy_pct,series_name,series_name_api,series_title_api,frequency,unit,theme,priority,source
PN38714BM,2025-12-01,9620.75894962251,Dic.2025,9620.75894962251,2025,12,8.847759026181024,36.09278491042631,Exportaciones FOB,Balanza comercial - valores FOB (millones US$) - Exportaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38714BM,2026-01-01,9790.02092709488,Ene.2026,9790.02092709488,2026,1,1.7593412157885124,36.906483148734395,Exportaciones FOB,Balanza comercial - valores FOB (millones US$) - Exportaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38714BM,2026-02-01,8988.43453476613,Feb.2026,8988.43453476613,2026,2,-8.187790386742467,38.120893635941314,Exportaciones FOB,Balanza comercial - valores FOB (millones US$) - Exportaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38714BM,2026-03-01,9946.74419415215,Mar.2026,9946.74419415215,2026,3,10.661585793158967,38.405213389114756,Exportaciones FOB,Balanza comercial - valores FOB (millones US$) - Exportaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2021-04-01,3991.56837232662,Abr.2021,3991.56837232662,2021,4,,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2021-05-01,4034.53939917454,May.2021,4034.53939917454,2021,5,1.076544927698997,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2021-06-01,3965.76086610462,Jun.2021,3965.76086610462,2021,6,-1.7047431259189505,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2021-07-01,4106.41338051082,Jul.2021,4106.41338051082,2021,7,3.5466716011133714,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2021-08-01,4167.47975562171,Ago.2021,4167.47975562171,2021,8,1.4870976068973585,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2021-09-01,4205.36022140877,Sep.2021,4205.36022140877,2021,9,0.908953804417667,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2021-10-01,4295.97350621408,Oct.2021,4295.97350621408,2021,10,2.1547092290456815,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2021-11-01,4192.34737162225,Nov.2021,4192.34737162225,2021,11,-2.4121688469897706,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2021-12-01,4458.53264808147,Dic.2021,4458.53264808147,2021,12,6.349313471994544,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-01-01,4312.70731470324,Ene.2022,4312.70731470324,2022,1,-3.2707023787518885,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-02-01,4032.66542565756,Feb.2022,4032.66542565756,2022,2,-6.493412805708787,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-03-01,4704.19771020014,Mar.2022,4704.19771020014,2022,3,16.652318346818507,,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-04-01,5065.83736836511,Abr.2022,5065.83736836511,2022,4,7.687594791792529,26.91345596097896,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-05-01,4493.3042269494,May.2022,4493.3042269494,2022,5,-11.301846067760412,11.370934383952779,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-06-01,4996.10328920965,Jun.2022,4996.10328920965,2022,6,11.189962594667469,25.980951900337,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-07-01,5014.13552264352,Jul.2022,5014.13552264352,2022,7,0.3609259534888887,22.10498695627625,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-08-01,5185.02994518019,Ago.2022,5185.02994518019,2022,8,3.4082529633457703,24.416439892380005,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-09-01,4748.07694796451,Sep.2022,4748.07694796451,2022,9,-8.42720296382966,12.905356449439509,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-10-01,4666.78521641394,Oct.2022,4666.78521641394,2022,10,-1.712098022872588,8.631610731851236,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-11-01,4471.29556093602,Nov.2022,4471.29556093602,2022,11,-4.188957631697887,6.653747044005787,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2022-12-01,4554.98529848209,Dic.2022,4554.98529848209,2022,12,1.8717111496103112,2.163327220271083,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-01-01,3681.61404304013,Ene.2023,3681.61404304013,2023,1,-19.17396430967633,-14.633343410797528,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-02-01,3868.8696740252,Feb.2023,3868.8696740252,2023,2,5.086237416414274,-4.061724302497815,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-03-01,4346.48765664256,Mar.2023,4346.48765664256,2023,3,12.34515563612777,-7.604060789833622,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-04-01,3871.57992811668,Abr.2023,3871.57992811668,2023,4,-10.926241278980697,-23.574729179153465,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-05-01,4186.4997531485,May.2023,4186.4997531485,2023,5,8.134142414180022,-6.828036970227503,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-06-01,4104.48924715827,Jun.2023,4104.48924715827,2023,6,-1.9589277636658853,-17.846189128576395,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-07-01,4056.34472695096,Jul.2023,4056.34472695096,2023,7,-1.1729722581352187,-19.10181309155361,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-08-01,4462.23946805169,Ago.2023,4462.23946805169,2023,8,10.006416328570511,-13.939947980442803,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-09-01,4460.27980890644,Sep.2023,4460.27980890644,2023,9,-0.043916494380913385,-6.061341090553462,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-10-01,4727.77701657861,Oct.2023,4727.77701657861,2023,10,5.997318982948596,1.3069339456666995,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-11-01,4026.84041894944,Nov.2023,4026.84041894944,2023,11,-14.825923370988892,-9.940187042646265,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2023-12-01,4164.64559447077,Dic.2023,4164.64559447077,2023,12,3.4221662937733877,-8.56950524387855,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-01-01,3887.78598298354,Ene.2024,3887.78598298354,2024,1,-6.647855266599523,5.60004219706749,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-02-01,3846.5816719899,Feb.2024,3846.5816719899,2024,2,-1.0598400008124842,-0.5760856248256951,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-03-01,4122.01840998071,Mar.2024,4122.01840998071,2024,3,7.160558685039509,-5.164382471414653,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-04-01,4338.94045548879,Abr.2024,4338.94045548879,2024,4,5.262520055292397,12.07157119443627,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-05-01,4313.2010140636,May.2024,4313.2010140636,2024,5,-0.5932195126722384,3.0264246598799893,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-06-01,3884.64424882538,Jun.2024,3884.64424882538,2024,6,-9.935933053916802,-5.3562084121696385,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-07-01,4553.10811304457,Jul.2024,4553.10811304457,2024,7,17.207852801998968,12.24657714106594,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-08-01,4778.8859879094,Ago.2024,4778.8859879094,2024,8,4.958763755641571,7.096134623092398,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-09-01,4319.59053950458,Sep.2024,4319.59053950458,2024,9,-9.610931283291524,-3.1542700330353,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-10-01,4813.0669006254,Oct.2024,4813.0669006254,2024,10,11.424146724273033,1.804016639272743,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-11-01,4656.91543785908,Nov.2024,4656.91543785908,2024,11,-3.244323546511063,15.646883247338117,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2024-12-01,4697.93329812796,Dic.2024,4697.93329812796,2024,12,0.8807946121464738,12.805116103161684,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-01-01,4983.40895481319,Ene.2025,4983.40895481319,2025,1,6.076622177649615,28.181154431470357,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-02-01,4236.24466429708,Feb.2025,4236.24466429708,2025,2,-14.993035837335134,10.130110979954864,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-03-01,4748.71488181361,Mar.2025,4748.71488181361,2025,3,12.097276199262307,15.203631073443757,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-04-01,4494.66892732705,Abr.2025,4494.66892732705,2025,4,-5.349783274196818,3.58908985813029,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-05-01,4824.50810046055,May.2025,4824.50810046055,2025,5,7.338453142301904,11.85446921508606,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-06-01,4424.17825299965,Jun.2025,4424.17825299965,2025,6,-8.297837605924718,13.88889096697623,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-07-01,5113.92745597322,Jul.2025,5113.92745597322,2025,7,15.59044784205772,12.317285884820372,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-08-01,5137.46356378226,Ago.2025,5137.46356378226,2025,8,0.46023546504456725,7.503371638914658,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-09-01,4851.40547907983,Sep.2025,4851.40547907983,2025,9,-5.568080068130565,12.311697942468513,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-10-01,5330.8339493988,Oct.2025,5330.8339493988,2025,10,9.882259324361886,10.757528608341627,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-11-01,4950.21934815158,Nov.2025,4950.21934815158,2025,11,-7.139869762593987,6.298244282213972,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2025-12-01,5464.77105551983,Dic.2025,5464.77105551983,2025,12,10.39452337723954,16.322874522238106,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2026-01-01,5258.3307601568,Ene.2026,5258.3307601568,2026,1,-3.777656799629503,5.51674180940096,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2026-02-01,4809.79851029029,Feb.2026,4809.79851029029,2026,2,-8.529936025803275,13.539204919562419,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38718BM,2026-03-01,5790.00348023259,Mar.2026,5790.00348023259,2026,3,20.379335388898447,21.92779782182448,Importaciones FOB,Balanza comercial - valores FOB (millones US$) - Importaciones,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2021-04-01,653.4671311485,Abr.2021,653.4671311485,2021,4,,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2021-05-01,917.005871036684,May.2021,917.005871036684,2021,5,40.32930308598719,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2021-06-01,941.137872915092,Jun.2021,941.137872915092,2021,6,2.6316082198172275,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2021-07-01,1014.45253704487,Jul.2021,1014.45253704487,2021,7,7.790002532008655,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2021-08-01,1420.54812888266,Ago.2021,1420.54812888266,2021,8,40.031009535523296,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2021-09-01,1522.08943737104,Sep.2021,1522.08943737104,2021,9,7.148037185353795,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2021-10-01,1487.90491078854,Oct.2021,1487.90491078854,2021,10,-2.245894738061105,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2021-11-01,2044.19574234358,Nov.2021,2044.19574234358,2021,11,37.38752574317563,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2021-12-01,2100.87256900078,Dic.2021,2100.87256900078,2021,12,2.772573363851283,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-01-01,1191.07290719041,Ene.2022,1191.07290719041,2022,1,-43.305799468032,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-02-01,1708.01596455922,Feb.2022,1708.01596455922,2022,2,43.4014621815396,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-03-01,947.537107926121,Mar.2022,947.537107926121,2022,3,-44.524107058293936,,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-04-01,207.407891965051,Abr.2022,207.407891965051,2022,4,-78.11084228468839,-68.26039412257484,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-05-01,325.049417946167,May.2022,325.049417946167,2022,5,56.71988894276938,-64.55318027803949,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-06-01,803.790846234432,Jun.2022,803.790846234432,2022,6,147.28265976084649,-14.593720073684802,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-07-01,124.86307479632,Jul.2022,124.86307479632,2022,7,-84.46572570697046,-87.69158041044977,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-08-01,501.939837108051,Ago.2022,501.939837108051,2022,8,301.9922126111572,-64.66576338368384,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-09-01,1000.95433021907,Sep.2022,1000.95433021907,2022,9,99.41719230458246,-34.23813964914421,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-10-01,934.606345053596,Oct.2022,934.606345053596,2022,10,-6.628472764681781,-37.186419758619806,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-11-01,963.939095694144,Nov.2022,963.939095694144,2022,11,3.1385139632093884,-52.845068809847405,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2022-12-01,1384.92916309921,Dic.2022,1384.92916309921,2022,12,43.673928081722416,-34.07838326158392,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-01-01,1160.40678184043,Ene.2023,1160.40678184043,2023,1,-16.211831423662215,-2.5746639995629983,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-02-01,1130.79801546457,Feb.2023,1130.79801546457,2023,2,-2.5515850854387456,-33.7946460145418,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-03-01,1739.08998413021,Mar.2023,1739.08998413021,2023,3,53.79315849044297,83.53792897215018,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-04-01,1727.87890829136,Abr.2023,1727.87890829136,2023,4,-0.6446518547720381,733.0825273430356,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-05-01,780.707111921875,May.2023,780.707111921875,2023,5,-54.81702403012203,140.18105211656513,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-06-01,1465.66203708351,Jun.2023,1465.66203708351,2023,6,87.7351973232925,82.3437084348231,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-07-01,1101.10638528275,Jul.2023,1101.10638528275,2023,7,-24.873104615998777,781.8510893463933,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-08-01,1024.24023479777,Ago.2023,1024.24023479777,2023,8,-6.980810529514969,104.05637470398372,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-09-01,1398.60981280248,Sep.2023,1398.60981280248,2023,9,36.55095409121738,39.72763497575147,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-10-01,1224.61039054849,Oct.2023,1224.61039054849,2023,10,-12.440883844890005,31.02953955210559,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-11-01,1915.89122132032,Nov.2023,1915.89122132032,2023,11,56.449041761128015,98.7564598093891,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2023-12-01,2336.0472519451,Dic.2023,2336.0472519451,2023,12,21.93005667280177,68.67629870090015,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2024-01-01,1526.87151178629,Ene.2024,1526.87151178629,2024,1,-34.63867177708213,31.580712529500985,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2024-02-01,1648.0748882459,Feb.2024,1648.0748882459,2024,2,7.938020686351921,45.74440932042272,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2024-03-01,1572.77464779678,Mar.2024,1572.77464779678,2024,3,-4.568981724444843,-9.56335427442595,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2024-04-01,882.907466776643,Abr.2024,882.907466776643,2024,4,-43.86306595077285,-48.90223715678549,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
PN38723BM,2024-05-01,1939.71450362442,May.2024,1939.71450362442,2024,5,119.69623959643405,148.45610780327135,Balanza comercial FOB,Balanza comercial - valores FOB (millones US$) - Balanza Comercial,Balanza comercial - valores FOB (millones US$),mensual,millones US$,Sector externo,alta,BCRP
